transaction_id,customer_id,transaction_date,transaction_type,payment_method,channel,transaction_amount,fee_amount,transaction_status
TXN00049207,CUST006098,2024-01-02,Online Payment,Debit Card,Web,56664.86,629.36,Completed
TXN00050749,CUST006260,2024-01-02,Bank Transfer,Debit Card,Mobile App,8896.14,0.0,Failed
TXN00051047,CUST011486,2024-01-02,Mobile Top-up,Mobile Wallet,Branch,5343.6,17.28,Completed
TXN00052650,CUST003001,2024-01-02,Card Purchase,Bank Transfer,POS,19393.9,158.02,Completed
TXN00052742,CUST005459,2024-01-02,Card Purchase,Mobile Wallet,Mobile App,7998.98,54.13,Completed
TXN00052778,CUST011725,2024-01-02,Online Payment,Debit Card,Mobile App,6073.61,69.29,Completed
TXN00053664,CUST000217,2024-01-02,Bill Payment,Bank Transfer,Web,6463.01,33.58,Completed
TXN00053821,CUST005106,2024-01-02,Card Purchase,QR Payment,Mobile App,3877.23,28.62,Completed
TXN00054297,CUST008001,2024-01-02,Mobile Top-up,Debit Card,ATM,993.84,2.81,Completed
TXN00054992,CUST002816,2024-01-02,Online Payment,Debit Card,Mobile App,14026.57,109.02,Completed
TXN00055229,CUST007893,2024-01-02,Online Payment,Debit Card,POS,16894.41,177.22,Completed
TXN00055592,CUST003230,2024-01-02,Bank Transfer,Bank Transfer,ATM,31854.1,131.38,Completed
TXN00055747,CUST000312,2024-01-02,Online Payment,Mobile Wallet,ATM,4971.9,40.04,Completed
TXN00058258,CUST006267,2024-01-02,Online Payment,Bank Transfer,Web,2989.82,26.11,Completed
TXN00058823,CUST000190,2024-01-02,Card Purchase,Debit Card,Mobile App,1527.33,12.73,Completed
TXN00059711,CUST007892,2024-01-02,Bill Payment,Credit Card,Web,12230.7,62.46,Completed
TXN00060118,CUST000823,2024-01-02,Card Purchase,Debit Card,Mobile App,2611.16,21.37,Completed
TXN00062032,CUST006438,2024-01-02,Cash Withdrawal,Debit Card,Web,17440.07,183.63,Completed
TXN00065688,CUST002037,2024-01-02,Bank Transfer,Credit Card,POS,8849.05,27.81,Completed
TXN00066467,CUST009812,2024-01-02,Card Purchase,Bank Transfer,POS,29888.91,270.61,Completed
TXN00066784,CUST005289,2024-01-02,Bill Payment,Debit Card,Branch,18624.01,120.73,Completed
TXN00067231,CUST004758,2024-01-02,Online Payment,Bank Transfer,ATM,59765.48,496.41,Completed
TXN00067557,CUST003520,2024-01-02,Card Purchase,Bank Transfer,Branch,4916.63,0.0,Reversed
TXN00068371,CUST005179,2024-01-02,Cash Withdrawal,Debit Card,Branch,8297.37,90.61,Completed
TXN00068440,CUST005922,2024-01-02,Bank Transfer,QR Payment,POS,175872.98,686.44,Completed
TXN00068921,CUST000591,2024-01-02,Bill Payment,Debit Card,Branch,3837.28,22.36,Completed
TXN00069343,CUST011456,2024-01-02,Bill Payment,QR Payment,Web,7732.57,43.42,Completed
TXN00069731,CUST011641,2024-01-02,Bank Transfer,Bank Transfer,Mobile App,18521.66,78.42,Completed
TXN00070128,CUST009786,2024-01-02,Card Purchase,Debit Card,ATM,2854.64,28.12,Completed
TXN00070919,CUST009115,2024-01-02,Online Payment,Debit Card,POS,6258.36,54.51,Completed
TXN00073977,CUST000655,2024-01-02,Bill Payment,Bank Transfer,POS,10889.69,58.79,Completed
TXN00076374,CUST002766,2024-01-02,Online Payment,Debit Card,POS,8508.49,84.67,Completed
TXN00076511,CUST006699,2024-01-02,Mobile Top-up,Credit Card,Mobile App,1630.59,4.96,Completed
TXN00076598,CUST010997,2024-01-02,Card Purchase,QR Payment,ATM,6097.78,43.91,Completed
TXN00078083,CUST010712,2024-01-02,Online Payment,Bank Transfer,Branch,7851.83,83.66,Completed
TXN00078846,CUST009598,2024-01-02,Bank Transfer,Mobile Wallet,Mobile App,33453.16,104.86,Completed
TXN00079590,CUST004332,2024-01-02,Card Purchase,Debit Card,POS,71739.93,725.79,Completed
TXN00080459,CUST005895,2024-01-02,Card Purchase,Debit Card,POS,5020.12,37.46,Completed
TXN00081698,CUST009164,2024-01-02,Card Purchase,Debit Card,Mobile App,13369.89,110.85,Completed
TXN00082513,CUST001770,2024-01-02,Cash Withdrawal,Credit Card,Branch,3575.35,45.39,Completed
TXN00082565,CUST003961,2024-01-02,Online Payment,Mobile Wallet,Mobile App,9323.12,94.39,Completed
TXN00082745,CUST011451,2024-01-02,Bank Transfer,Credit Card,Mobile App,53573.05,239.77,Completed
TXN00084790,CUST007165,2024-01-02,Card Purchase,QR Payment,Mobile App,10022.44,81.11,Completed
TXN00086320,CUST005995,2024-01-02,Mobile Top-up,Credit Card,Web,1387.51,4.0,Completed
TXN00087255,CUST006584,2024-01-02,Card Purchase,Bank Transfer,ATM,2117.3,19.21,Completed
TXN00087718,CUST000137,2024-01-02,Card Purchase,Bank Transfer,POS,31714.02,305.82,Completed
TXN00088017,CUST000185,2024-01-02,Mobile Top-up,Debit Card,Mobile App,2075.16,6.4,Completed
TXN00089181,CUST005413,2024-01-02,Card Purchase,Debit Card,Mobile App,4476.2,46.51,Completed
TXN00089203,CUST002772,2024-01-02,Card Purchase,Debit Card,Mobile App,4816.02,49.84,Completed
TXN00090897,CUST008771,2024-01-02,Online Payment,Debit Card,Mobile App,14208.43,124.96,Completed
TXN00090948,CUST009309,2024-01-02,Bank Transfer,Credit Card,ATM,10563.14,46.69,Completed
TXN00091136,CUST007810,2024-01-02,Bank Transfer,Bank Transfer,Web,26180.21,84.83,Completed
TXN00092668,CUST001046,2024-01-02,Bank Transfer,Debit Card,POS,86842.89,364.23,Completed
TXN00092965,CUST005268,2024-01-02,Online Payment,Credit Card,Mobile App,13962.53,154.47,Completed
TXN00094400,CUST007592,2024-01-02,Bank Transfer,Credit Card,POS,30733.38,99.45,Completed
TXN00094780,CUST005178,2024-01-02,Mobile Top-up,Debit Card,POS,1053.28,2.63,Completed
TXN00094870,CUST005771,2024-01-02,Bank Transfer,Credit Card,POS,22117.31,100.35,Completed
TXN00096018,CUST005947,2024-01-02,Bank Transfer,Bank Transfer,Web,8637.39,29.54,Completed
TXN00096201,CUST004489,2024-01-02,Bill Payment,QR Payment,POS,10038.94,54.59,Completed
TXN00096406,CUST004556,2024-01-02,Online Payment,Bank Transfer,POS,3482.73,34.78,Completed
TXN00096470,CUST004095,2024-01-02,Online Payment,Bank Transfer,POS,3572.03,38.3,Completed
TXN00096822,CUST009611,2024-01-02,Card Purchase,QR Payment,POS,9113.41,62.35,Completed
TXN00097235,CUST000072,2024-01-02,Online Payment,Credit Card,Web,4595.62,44.87,Completed
TXN00097355,CUST004267,2024-01-02,Card Purchase,Bank Transfer,POS,1464.54,13.22,Completed
TXN00097533,CUST002060,2024-01-02,Bill Payment,Debit Card,Web,6593.24,37.6,Completed
TXN00099810,CUST010224,2024-01-02,Card Purchase,Debit Card,Mobile App,12316.72,112.67,Completed
TXN00100555,CUST003604,2024-01-02,Online Payment,Mobile Wallet,Mobile App,2982.59,23.37,Completed
TXN00102051,CUST002479,2024-01-02,Card Purchase,Credit Card,Mobile App,12729.04,122.47,Completed
TXN00102500,CUST003294,2024-01-02,Bill Payment,Credit Card,Web,10361.31,47.78,Completed
TXN00102613,CUST007788,2024-01-02,Bank Transfer,Debit Card,Web,37710.55,130.81,Completed
TXN00103032,CUST007169,2024-01-02,Card Purchase,Bank Transfer,POS,3556.6,38.23,Completed
TXN00103211,CUST003510,2024-01-02,Card Purchase,Credit Card,Mobile App,6557.99,68.95,Completed
TXN00104940,CUST003074,2024-01-02,Online Payment,Mobile Wallet,POS,16955.74,145.81,Completed
TXN00105434,CUST003415,2024-01-02,Online Payment,Credit Card,Web,13938.14,116.53,Completed
TXN00106923,CUST003177,2024-01-02,Card Purchase,Credit Card,Web,2010.1,17.53,Completed
TXN00107598,CUST010860,2024-01-02,Card Purchase,Mobile Wallet,Web,2751.91,28.9,Completed
TXN00113015,CUST008227,2024-01-02,Bill Payment,QR Payment,POS,28463.95,200.14,Completed
TXN00113301,CUST000397,2024-01-02,Bank Transfer,Debit Card,Mobile App,54312.81,240.99,Completed
TXN00114176,CUST011434,2024-01-02,Card Purchase,Debit Card,POS,11222.08,119.08,Completed
TXN00114985,CUST001441,2024-01-02,Mobile Top-up,Credit Card,Web,3572.58,0.0,Failed
TXN00115556,CUST002903,2024-01-02,Mobile Top-up,Credit Card,POS,5615.58,16.99,Completed
TXN00115760,CUST007061,2024-01-02,Cash Withdrawal,Mobile Wallet,POS,10412.79,114.68,Completed
TXN00116031,CUST002943,2024-01-02,Cash Withdrawal,Credit Card,Mobile App,8070.31,83.41,Completed
TXN00117160,CUST008174,2024-01-02,Cash Withdrawal,Bank Transfer,POS,6845.05,63.31,Completed
TXN00117317,CUST004171,2024-01-02,Mobile Top-up,Debit Card,Mobile App,2511.34,5.83,Completed
TXN00118964,CUST011301,2024-01-02,Online Payment,Debit Card,Web,10045.83,110.31,Completed
TXN00119349,CUST009611,2024-01-02,Bill Payment,Credit Card,POS,6910.24,45.82,Completed
TXN00119463,CUST010021,2024-01-02,Online Payment,Debit Card,Mobile App,6961.9,74.99,Completed
TXN00119653,CUST004021,2024-01-02,Cash Withdrawal,Bank Transfer,ATM,14041.18,146.26,Completed
TXN00120474,CUST004728,2024-01-02,Card Purchase,Bank Transfer,POS,2707.4,22.17,Completed
TXN00121314,CUST005369,2024-01-02,Bank Transfer,Credit Card,Web,17644.26,80.03,Completed
TXN00122655,CUST002924,2024-01-02,Mobile Top-up,Credit Card,POS,4028.04,13.44,Completed
TXN00123651,CUST007507,2024-01-02,Bill Payment,Credit Card,Mobile App,900.2,4.21,Completed
TXN00124336,CUST004701,2024-01-02,Bank Transfer,Debit Card,POS,46611.0,217.21,Completed
TXN00126455,CUST007010,2024-01-02,Card Purchase,Bank Transfer,Mobile App,11760.48,105.9,Completed
TXN00126565,CUST004308,2024-01-02,Cash Withdrawal,Debit Card,Web,7445.74,103.86,Completed
TXN00129035,CUST010763,2024-01-02,Card Purchase,Bank Transfer,POS,7288.1,76.51,Completed
TXN00129786,CUST009202,2024-01-02,Bank Transfer,Credit Card,Web,21191.09,86.0,Completed
TXN00130034,CUST002601,2024-01-02,Card Purchase,Mobile Wallet,POS,2399.28,22.48,Completed
TXN00130357,CUST005884,2024-01-02,Mobile Top-up,Debit Card,POS,1858.81,6.35,Completed
TXN00131734,CUST003216,2024-01-02,Bill Payment,Credit Card,Web,15279.42,93.95,Completed
TXN00132093,CUST009108,2024-01-02,Bank Transfer,Bank Transfer,Mobile App,16518.05,56.78,Completed
TXN00132097,CUST009902,2024-01-02,Card Purchase,Bank Transfer,POS,24040.34,247.1,Completed
TXN00132610,CUST004490,2024-01-02,Online Payment,Credit Card,ATM,6530.01,49.56,Completed
TXN00132628,CUST011963,2024-01-02,Online Payment,Credit Card,ATM,19262.07,148.3,Completed
TXN00132660,CUST003095,2024-01-02,Online Payment,Mobile Wallet,Mobile App,6327.01,54.49,Completed
TXN00133041,CUST000379,2024-01-02,Card Purchase,Bank Transfer,POS,4595.92,48.24,Completed
TXN00134185,CUST004769,2024-01-02,Card Purchase,Bank Transfer,ATM,15712.52,150.23,Completed
TXN00135798,CUST004714,2024-01-02,Bank Transfer,Credit Card,ATM,15958.54,59.27,Completed
TXN00138549,CUST006221,2024-01-02,Cash Withdrawal,Credit Card,Web,5308.04,61.77,Completed
TXN00141135,CUST009508,2024-01-02,Cash Withdrawal,Debit Card,Mobile App,13224.48,165.97,Completed
TXN00141203,CUST007823,2024-01-02,Card Purchase,QR Payment,Branch,5942.15,52.69,Completed
TXN00142013,CUST000335,2024-01-02,Bank Transfer,Bank Transfer,Mobile App,16678.26,0.0,Reversed
TXN00142357,CUST000151,2024-01-02,Bank Transfer,QR Payment,Mobile App,17241.32,81.89,Completed
TXN00142680,CUST007176,2024-01-02,Bill Payment,QR Payment,ATM,5984.08,29.15,Completed
TXN00142763,CUST005270,2024-01-02,Card Purchase,Debit Card,Web,3119.62,27.23,Completed
TXN00143342,CUST011469,2024-01-02,Bank Transfer,Credit Card,Mobile App,27959.3,112.83,Completed
TXN00145153,CUST002365,2024-01-02,Bank Transfer,QR Payment,POS,10158.97,47.49,Completed
TXN00146466,CUST001138,2024-01-02,Card Purchase,Credit Card,Branch,6497.0,65.19,Completed
TXN00146854,CUST000244,2024-01-02,Mobile Top-up,Credit Card,Web,1008.88,2.29,Completed
TXN00146979,CUST010649,2024-01-02,Mobile Top-up,Debit Card,Mobile App,2073.59,4.84,Completed
TXN00148274,CUST005593,2024-01-02,Bank Transfer,Mobile Wallet,Branch,84739.23,290.91,Completed
TXN00148832,CUST003588,2024-01-02,Cash Withdrawal,Debit Card,POS,6472.94,68.12,Completed
TXN00149923,CUST009389,2024-01-02,Cash Withdrawal,Debit Card,Mobile App,6445.52,85.91,Completed
TXN00000705,CUST011930,2024-01-03,Mobile Top-up,Bank Transfer,POS,1458.76,4.81,Completed
TXN00000769,CUST006499,2024-01-03,Card Purchase,Mobile Wallet,Branch,3421.19,27.38,Completed
TXN00001264,CUST004993,2024-01-03,Cash Withdrawal,Debit Card,Web,8856.9,114.8,Completed
TXN00001641,CUST008059,2024-01-03,Card Purchase,QR Payment,Web,8210.51,78.37,Completed
TXN00003981,CUST004182,2024-01-03,Cash Withdrawal,Mobile Wallet,Web,31102.48,374.62,Completed
TXN00005940,CUST010958,2024-01-03,Card Purchase,Debit Card,POS,8156.97,80.13,Completed
TXN00007017,CUST005937,2024-01-03,Mobile Top-up,Mobile Wallet,POS,3203.16,9.11,Completed
TXN00009607,CUST004418,2024-01-03,Cash Withdrawal,Debit Card,POS,6977.49,97.52,Completed
TXN00010049,CUST002236,2024-01-03,Bank Transfer,Credit Card,Web,25118.63,89.92,Completed
TXN00010317,CUST005885,2024-01-03,Bill Payment,Mobile Wallet,Mobile App,25318.56,123.64,Completed
TXN00011041,CUST008680,2024-01-03,Card Purchase,Credit Card,Branch,19794.41,144.71,Completed
TXN00012044,CUST000779,2024-01-03,Mobile Top-up,Credit Card,POS,3673.48,10.32,Completed
TXN00012094,CUST003043,2024-01-03,Card Purchase,QR Payment,ATM,16552.25,146.81,Completed
TXN00012876,CUST002091,2024-01-03,Online Payment,Credit Card,Mobile App,13957.73,142.33,Completed
TXN00013303,CUST009174,2024-01-03,Card Purchase,Mobile Wallet,ATM,7917.12,67.11,Completed
TXN00013771,CUST003890,2024-01-03,Bank Transfer,Credit Card,Mobile App,24768.02,90.44,Completed
TXN00013909,CUST008852,2024-01-03,Mobile Top-up,Bank Transfer,POS,1985.35,4.84,Completed
TXN00014804,CUST010132,2024-01-03,Bill Payment,Debit Card,Branch,5923.49,41.5,Completed
TXN00015753,CUST003346,2024-01-03,Card Purchase,QR Payment,POS,3179.38,22.1,Completed
TXN00016268,CUST011080,2024-01-03,Card Purchase,Bank Transfer,ATM,18917.34,166.98,Completed
TXN00018209,CUST000460,2024-01-03,Cash Withdrawal,Debit Card,Web,21132.24,209.98,Completed
TXN00018389,CUST007610,2024-01-03,Online Payment,Bank Transfer,Mobile App,14439.83,134.46,Completed
TXN00019906,CUST005715,2024-01-03,Bank Transfer,Bank Transfer,Web,33603.44,113.05,Completed
TXN00021016,CUST005043,2024-01-03,Bill Payment,Credit Card,POS,5452.38,38.17,Completed
TXN00021468,CUST010956,2024-01-03,Card Purchase,Credit Card,Branch,5668.69,53.06,Completed
TXN00021489,CUST011085,2024-01-03,Bill Payment,Mobile Wallet,POS,8939.34,41.85,Completed
TXN00023538,CUST004905,2024-01-03,Bank Transfer,QR Payment,Mobile App,17067.62,57.98,Completed
TXN00024378,CUST000841,2024-01-03,Card Purchase,QR Payment,Mobile App,11178.65,78.21,Completed
TXN00025690,CUST005792,2024-01-03,Bank Transfer,Bank Transfer,ATM,16324.08,60.1,Completed
TXN00025709,CUST000734,2024-01-03,Cash Withdrawal,QR Payment,Web,32562.92,449.74,Completed
TXN00027267,CUST006855,2024-01-03,Bank Transfer,Debit Card,Web,34205.56,112.32,Completed
TXN00027582,CUST001752,2024-01-03,Online Payment,Credit Card,Web,9624.62,75.64,Completed
TXN00027980,CUST000406,2024-01-03,Card Purchase,Debit Card,POS,3550.17,33.26,Completed
TXN00028395,CUST003140,2024-01-03,Card Purchase,Credit Card,ATM,24825.2,247.71,Completed
TXN00028490,CUST006596,2024-01-03,Bank Transfer,Bank Transfer,Mobile App,54560.95,191.88,Completed
TXN00028886,CUST003631,2024-01-03,Bank Transfer,Mobile Wallet,POS,23516.39,96.12,Completed
TXN00030018,CUST008496,2024-01-03,Cash Withdrawal,Debit Card,ATM,23686.16,234.53,Completed
TXN00032209,CUST005273,2024-01-03,Card Purchase,QR Payment,POS,10397.27,73.58,Completed
TXN00033465,CUST003580,2024-01-03,Bill Payment,Debit Card,Mobile App,4176.43,25.48,Completed
TXN00033585,CUST010332,2024-01-03,Bank Transfer,Bank Transfer,Web,100427.15,310.76,Completed
TXN00033653,CUST007376,2024-01-03,Card Purchase,Credit Card,Web,3331.98,35.84,Completed
TXN00033881,CUST007405,2024-01-03,Mobile Top-up,Mobile Wallet,Branch,2370.48,5.91,Completed
TXN00034404,CUST006221,2024-01-03,Online Payment,Debit Card,Mobile App,5727.12,54.01,Completed
TXN00034953,CUST006478,2024-01-03,Online Payment,Mobile Wallet,Mobile App,14553.24,164.27,Completed
TXN00035485,CUST009040,2024-01-03,Online Payment,Credit Card,Web,2014.42,19.31,Completed
TXN00036381,CUST003029,2024-01-03,Mobile Top-up,Mobile Wallet,POS,1633.29,5.12,Completed
TXN00036397,CUST010247,2024-01-03,Online Payment,Bank Transfer,Web,4256.07,41.01,Completed
TXN00036942,CUST008145,2024-01-03,Bill Payment,Debit Card,Web,21069.76,99.47,Completed
TXN00037424,CUST008741,2024-01-03,Card Purchase,Debit Card,Web,6516.86,47.99,Completed
TXN00037752,CUST010552,2024-01-03,Bill Payment,Debit Card,POS,3530.72,18.7,Completed
TXN00038146,CUST011629,2024-01-03,Mobile Top-up,Credit Card,Web,3433.38,10.51,Completed
TXN00038636,CUST008229,2024-01-03,Cash Withdrawal,Debit Card,POS,6082.07,65.12,Completed
TXN00038860,CUST003271,2024-01-03,Card Purchase,Debit Card,POS,8320.38,86.61,Completed
TXN00039854,CUST008960,2024-01-03,Card Purchase,Credit Card,Mobile App,2198.88,18.88,Completed
TXN00040117,CUST006940,2024-01-03,Card Purchase,Bank Transfer,ATM,7935.09,77.03,Completed
TXN00040885,CUST003982,2024-01-03,Mobile Top-up,Bank Transfer,Mobile App,1645.81,4.54,Completed
TXN00041412,CUST003381,2024-01-03,Bill Payment,Debit Card,Branch,39441.83,267.78,Completed
TXN00041488,CUST007939,2024-01-03,Bank Transfer,Bank Transfer,Branch,38998.81,0.0,Reversed
TXN00041619,CUST007296,2024-01-03,Online Payment,Credit Card,ATM,12073.87,102.14,Completed
TXN00041732,CUST004322,2024-01-03,Online Payment,Bank Transfer,Web,13105.04,114.53,Completed
TXN00042384,CUST009857,2024-01-03,Bank Transfer,Mobile Wallet,Web,14616.34,48.54,Completed
TXN00046440,CUST011639,2024-01-03,Bank Transfer,Bank Transfer,Web,89202.57,328.7,Completed
TXN00046667,CUST002319,2024-01-03,Bank Transfer,Debit Card,ATM,9999.97,46.56,Completed
TXN00047473,CUST003612,2024-01-03,Card Purchase,QR Payment,ATM,11682.91,0.0,Failed
TXN00049511,CUST006764,2024-01-03,Card Purchase,Debit Card,Mobile App,7949.66,68.6,Completed
TXN00050887,CUST007092,2024-01-03,Card Purchase,Mobile Wallet,Mobile App,20300.21,186.93,Completed
TXN00050967,CUST000151,2024-01-03,Card Purchase,Mobile Wallet,Mobile App,3645.1,37.98,Completed
TXN00053095,CUST009403,2024-01-03,Card Purchase,Debit Card,POS,3725.43,29.69,Completed
TXN00053172,CUST006459,2024-01-03,Cash Withdrawal,Credit Card,ATM,11628.97,136.2,Completed
TXN00053894,CUST003890,2024-01-03,Mobile Top-up,Bank Transfer,Web,1229.05,0.0,Failed
TXN00054376,CUST010021,2024-01-03,Card Purchase,Debit Card,Web,13926.49,135.29,Completed
TXN00055397,CUST005131,2024-01-03,Online Payment,Debit Card,Mobile App,3195.57,26.57,Completed
TXN00056581,CUST001746,2024-01-03,Bank Transfer,Debit Card,Mobile App,24483.16,83.4,Completed
TXN00056843,CUST002973,2024-01-03,Bill Payment,Bank Transfer,ATM,22953.19,134.97,Completed
TXN00056899,CUST004816,2024-01-03,Bill Payment,Mobile Wallet,Web,4047.74,26.58,Completed
TXN00057071,CUST006843,2024-01-03,Bill Payment,Bank Transfer,Mobile App,5761.53,39.25,Completed
TXN00057298,CUST004397,2024-01-03,Mobile Top-up,Credit Card,POS,3639.18,8.44,Completed
TXN00057943,CUST001886,2024-01-03,Bank Transfer,Debit Card,ATM,76002.26,236.34,Completed
TXN00058778,CUST002183,2024-01-03,Cash Withdrawal,Bank Transfer,Mobile App,16171.27,154.68,Completed
TXN00060998,CUST006242,2024-01-03,Cash Withdrawal,Mobile Wallet,ATM,7312.12,80.05,Completed
TXN00061656,CUST002132,2024-01-03,Bank Transfer,QR Payment,Branch,45860.86,206.36,Completed
TXN00061820,CUST010389,2024-01-03,Card Purchase,Debit Card,Web,8060.02,76.98,Completed
TXN00062185,CUST000156,2024-01-03,Bill Payment,Bank Transfer,ATM,13146.54,83.18,Completed
TXN00063030,CUST000436,2024-01-03,Bank Transfer,Credit Card,POS,42408.34,142.46,Completed
TXN00063166,CUST001370,2024-01-03,Mobile Top-up,QR Payment,Mobile App,1818.68,6.34,Completed
TXN00064084,CUST007301,2024-01-03,Card Purchase,Credit Card,ATM,9329.44,96.63,Completed
TXN00066115,CUST010473,2024-01-03,Cash Withdrawal,Credit Card,Branch,4747.1,54.7,Completed
TXN00067243,CUST004489,2024-01-03,Bill Payment,Debit Card,Mobile App,4499.4,22.54,Completed
TXN00067955,CUST007291,2024-01-03,Online Payment,Mobile Wallet,Web,9999.75,77.3,Completed
TXN00068233,CUST008699,2024-01-03,Card Purchase,Credit Card,Mobile App,6678.65,45.72,Completed
TXN00069668,CUST004611,2024-01-03,Bank Transfer,Bank Transfer,ATM,94195.72,312.5,Completed
TXN00071027,CUST010783,2024-01-03,Card Purchase,Credit Card,Branch,4200.01,31.93,Completed
TXN00071526,CUST004587,2024-01-03,Mobile Top-up,Credit Card,POS,1749.12,0.0,Failed
TXN00072361,CUST004753,2024-01-03,Card Purchase,Mobile Wallet,POS,10241.52,85.63,Completed
TXN00072546,CUST007251,2024-01-03,Bank Transfer,Credit Card,Web,34991.72,127.15,Completed
TXN00072934,CUST009001,2024-01-03,Online Payment,Credit Card,POS,17756.54,209.94,Completed
TXN00073066,CUST003507,2024-01-03,Bill Payment,Debit Card,Branch,27746.78,144.27,Completed
TXN00073216,CUST000136,2024-01-03,Online Payment,Credit Card,POS,8666.09,66.44,Completed
TXN00073273,CUST004792,2024-01-03,Card Purchase,Bank Transfer,Mobile App,4484.49,33.88,Completed
TXN00074888,CUST006659,2024-01-03,Cash Withdrawal,Mobile Wallet,Web,12972.55,158.1,Completed
